,label
181699,2
181700,2
181701,2
181702,2
181703,2
181704,2
181705,2
181706,2
181707,2
181708,0
181709,2
181710,0
181711,0
181712,0
181713,2
181714,2
181715,2
181716,2
181717,2
181718,2
181719,2
181720,0
181721,0
181722,0
181723,2
181724,0
181725,0
181726,0
181727,0
181728,0
181729,0
181730,0
181731,1
181732,0
181733,0
181734,0
181735,0
181736,0
181737,0
181738,2
181739,0
181740,0
181741,0
181742,2
181743,0
181744,0
181745,0
181746,0
181747,0
181748,0
181749,0
181750,0
181751,0
181752,2
181753,2
181754,2
181755,2
181756,2
181757,2
181758,2
181759,2
181760,2
181761,2
181762,2
181763,2
181764,0
181765,0
181766,2
181767,2
181768,2
181769,0
181770,2
181771,0
181772,0
181773,2
181774,0
181775,0
181776,0
181777,0
181778,0
181779,0
181780,0
181781,2
181782,0
181783,0
181784,0
181785,0
181786,0
181787,0
181788,0
181789,0
181790,0
181791,0
181792,0
181793,0
181794,0
181795,0
181796,0
181797,0
181798,2
181799,0
181800,0
181801,0
181802,0
181803,0
181804,0
181805,0
181806,0
181807,0
181808,0
181809,0
181810,0
181811,0
181812,0
181813,0
181814,0
181815,0
181816,0
181817,0
181818,0
181819,0
181820,0
181821,0
181822,0
181823,2
181824,0
181825,2
181826,0
181827,0
181828,0
181829,2
181830,0
181831,0
181832,0
181833,0
181834,0
181835,0
181836,0
181837,0
181838,0
181839,0
181840,0
181841,2
181842,0
181843,0
181844,2
181845,0
181846,0
181847,2
181848,0
181849,0
181850,0
181851,0
181852,0
181853,0
181854,2
181855,2
181856,2
181857,2
181858,2
181859,2
181860,2
181861,0
181862,2
181863,2
181864,0
181865,2
181866,2
181867,0
181868,2
181869,2
181870,0
181871,0
181872,2
181873,0
181874,2
181875,2
181876,0
181877,0
181878,0
181879,0
181880,0
181881,0
181882,0
181883,0
181884,0
181885,0
181886,2
181887,2
181888,0
181889,2
181890,0
181891,0
181892,2
181893,2
181894,2
181895,0
181896,0
181897,0
181898,0
181899,0
181900,0
181901,0
181902,0
181903,0
181904,0
181905,0
181906,0
181907,0
181908,0
181909,0
181910,0
181911,0
181912,2
181913,2
181914,2
181915,2
181916,0
181917,2
181918,0
181919,0
181920,2
181921,2
181922,0
181923,2
181924,0
181925,0
181926,0
181927,0
181928,2
181929,0
181930,2
181931,2
181932,2
181933,2
181934,2
181935,2
181936,0
181937,0
181938,0
181939,0
181940,0
181941,0
181942,0
181943,0
181944,0
181945,0
181946,2
181947,0
181948,0
181949,0
181950,2
181951,2
181952,2
181953,0
181954,0
181955,2
181956,0
181957,0
181958,0
181959,0
181960,0
181961,0
181962,0
181963,0
181964,0
181965,0
181966,0
181967,0
181968,0
181969,0
181970,0
181971,0
181972,0
181973,0
181974,0
181975,0
181976,0
181977,0
181978,0
181979,0
181980,0
181981,0
181982,0
181983,0
181984,0
181985,2
181986,2
181987,2
181988,2
181989,0
181990,0
181991,0
181992,2
181993,2
181994,2
181995,0
181996,0
181997,0
181998,2
181999,2
182000,0
182001,0
182002,2
182003,0
182004,2
182005,2
182006,2
182007,2
182008,2
182009,2
182010,2
182011,2
182012,2
182013,2
182014,2
182015,2
182016,2
182017,2
182018,2
182019,2
182020,2
182021,2
182022,2
182023,2
182024,2
182025,2
182026,2
182027,2
182028,2
182029,2
182030,2
182031,2
182032,2
182033,2
182034,2
182035,2
182036,2
182037,2
182038,2
182039,2
182040,2
182041,2
182042,0
182043,2
182044,2
182045,2
182046,2
182047,0
182048,0
182049,0
182050,1
182051,0
182052,0
182053,0
182054,0
182055,0
182056,0
182057,0
182058,1
182059,2
182060,0
182061,0
182062,0
182063,0
182064,0
182065,0
182066,1
182067,0
182068,0
182069,2
182070,0
182071,2
182072,0
182073,0
182074,0
182075,0
182076,0
182077,0
182078,0
182079,0
182080,0
182081,0
182082,0
182083,0
182084,0
182085,0
182086,0
182087,0
182088,0
182089,2
182090,0
182091,2
182092,2
182093,2
182094,2
182095,0
182096,2
182097,2
182098,2
182099,0
182100,0
182101,0
182102,0
182103,0
182104,0
182105,0
182106,0
182107,0
182108,0
182109,0
182110,0
182111,0
182112,0
182113,0
182114,0
182115,0
182116,0
182117,0
182118,0
182119,0
182120,0
182121,0
182122,0
182123,0
182124,0
182125,0
182126,0
182127,0
182128,0
182129,0
182130,0
182131,0
182132,0
182133,0
182134,0
182135,0
182136,0
182137,0
182138,0
182139,0
182140,0
182141,0
182142,0
182143,0
182144,0
182145,0
182146,0
182147,0
182148,0
182149,0
182150,0
182151,0
182152,0
182153,0
182154,0
182155,0
182156,0
182157,0
182158,0
182159,0
182160,0
182161,0
182162,0
182163,0
182164,0
182165,0
182166,0
182167,0
182168,0
182169,0
182170,0
182171,0
182172,0
182173,0
182174,0
182175,0
182176,0
182177,0
182178,0
182179,0
182180,0
182181,0
182182,0
182183,0
182184,0
182185,0
182186,0
182187,0
182188,0
182189,0
182190,0
182191,0
182192,0
182193,0
182194,0
182195,0
182196,0
182197,0
182198,0
182199,0
182200,0
182201,0
182202,0
182203,0
182204,0
182205,0
182206,0
182207,0
182208,0
182209,0
182210,0
182211,0
182212,0
182213,0
182214,0
182215,0
182216,0
182217,1
182218,0
182219,0
182220,0
182221,0
182222,0
182223,0
182224,0
182225,0
182226,0
182227,0
182228,0
182229,0
182230,0
182231,0
182232,0
182233,0
182234,0
182235,0
182236,0
182237,0
182238,0
182239,0
182240,0
182241,0
182242,0
182243,0
182244,0
182245,0
182246,1
182247,0
182248,0
182249,2
182250,2
182251,0
182252,0
182253,0
182254,0
182255,0
182256,2
182257,2
182258,0
182259,0
182260,2
182261,2
182262,0
182263,0
182264,2
182265,0
182266,0
182267,0
182268,0
182269,2
182270,0
182271,0
182272,0
182273,0
182274,0
182275,0
182276,0
182277,2
182278,0
182279,0
182280,2
182281,2
182282,2
182283,0
182284,2
182285,0
182286,2
182287,2
182288,0
182289,2
182290,2
182291,2
182292,0
182293,0
182294,0
182295,1
182296,0
182297,2
182298,2
182299,2
182300,0
182301,0
182302,0
182303,0
182304,0
182305,0
182306,0
182307,0
182308,2
182309,2
182310,0
182311,0
182312,2
182313,0
182314,0
182315,0
182316,0
182317,0
182318,0
182319,2
182320,0
182321,2
182322,2
182323,0
182324,0
182325,0
182326,2
182327,2
182328,2
182329,2
182330,0
182331,2
182332,2
182333,0
182334,0
182335,0
182336,2
182337,2
182338,2
182339,2
182340,0
182341,2
182342,2
182343,0
182344,0
182345,2
182346,2
182347,0
182348,2
182349,0
182350,2
182351,0
182352,0
182353,0
182354,0
182355,0
182356,0
182357,2
182358,0
182359,0
182360,2
182361,0
182362,0
182363,0
182364,0
182365,0
182366,2
182367,2
182368,2
182369,0
182370,2
182371,0
182372,2
182373,2
182374,0
182375,2
182376,0
182377,2
182378,2
182379,2
182380,0
182381,2
182382,2
182383,2
182384,0
182385,0
182386,0
182387,2
182388,0
182389,0
182390,0
182391,0
182392,0
182393,0
182394,0
182395,2
182396,0
182397,0
182398,2
182399,0
182400,0
182401,2
182402,0
182403,2
182404,0
182405,2
182406,2
182407,2
182408,2
182409,2
182410,0
182411,2
182412,2
182413,2
182414,2
182415,2
182416,2
182417,0
182418,2
182419,2
182420,0
182421,0
182422,0
182423,0
182424,0
182425,2
182426,2
182427,0
182428,0
182429,0
182430,0
182431,0
182432,0
182433,0
182434,0
182435,0
182436,0
182437,0
182438,0
182439,0
182440,0
182441,0
182442,0
182443,0
182444,0
182445,0
182446,2
182447,2
182448,2
182449,2
182450,2
182451,2
182452,2
182453,2
182454,2
182455,0
182456,2
182457,2
182458,2
182459,2
182460,2
182461,2
182462,2
182463,2
182464,2
182465,2
182466,2
182467,2
182468,2
182469,2
182470,2
182471,2
182472,2
182473,2
182474,2
182475,2
182476,2
182477,2
182478,2
182479,2
182480,0
182481,2
182482,2
182483,2
182484,2
182485,2
182486,0
182487,2
182488,2
182489,2
182490,2
182491,0
182492,0
182493,0
182494,0
182495,2
182496,0
182497,0
182498,0
182499,2
182500,0
182501,0
182502,0
182503,2
182504,0
182505,2
182506,0
182507,2
182508,2
182509,2
182510,2
182511,2
182512,2
182513,0
182514,0
182515,0
182516,0
182517,0
182518,0
182519,0
182520,0
182521,0
182522,0
182523,0
182524,0
182525,0
182526,0
182527,0
182528,0
182529,0
182530,0
182531,0
182532,0
182533,0
182534,0
182535,0
182536,2
182537,0
182538,0
182539,0
182540,0
182541,0
182542,0
182543,0
182544,0
182545,0
182546,0
182547,1
182548,0
182549,0
182550,0
182551,0
182552,0
182553,0
182554,0
182555,0
182556,0
182557,0
182558,0
182559,0
182560,0
182561,1
182562,0
182563,0
182564,0
182565,0
182566,0
182567,0
182568,0
182569,0
182570,0
182571,0
182572,0
182573,0
182574,0
182575,0
182576,0
182577,0
182578,0
182579,0
182580,0
182581,0
182582,0
182583,0
182584,1
182585,0
182586,0
182587,0
182588,0
182589,0
182590,0
182591,0
182592,2
182593,2
182594,2
182595,2
182596,2
182597,2
182598,2
182599,2
182600,0
182601,0
182602,0
182603,0
182604,2
182605,2
182606,2
182607,2
182608,2
182609,2
182610,2
182611,2
182612,2
182613,2
182614,2
182615,2
182616,2
182617,2
182618,2
182619,0
182620,0
182621,2
182622,2
182623,2
182624,2
182625,0
182626,2
182627,2
182628,2
182629,2
182630,2
182631,0
182632,2
182633,2
182634,2
182635,0
182636,0
182637,0
182638,0
182639,0
182640,2
182641,2
182642,2
182643,2
182644,2
182645,0
182646,0
182647,2
182648,0
182649,0
182650,0
182651,0
182652,2
182653,0
182654,0
182655,0
182656,0
182657,0
182658,0
182659,0
182660,0
182661,0
182662,0
182663,0
182664,0
182665,0
182666,0
182667,0
182668,0
182669,0
182670,2
182671,2
182672,2
182673,2
182674,2
182675,2
182676,2
182677,2
182678,0
182679,2
182680,2
182681,2
182682,2
182683,2
182684,2
182685,2
182686,2
182687,2
182688,2
182689,2
182690,2
182691,0
182692,2
182693,2
182694,2
182695,2
182696,2
182697,2
182698,2
182699,2
182700,2
182701,2
182702,2
182703,2
182704,2
182705,0
182706,0
182707,0
182708,0
182709,0
182710,2
182711,2
182712,2
182713,2
182714,0
182715,0
182716,0
182717,2
182718,0
182719,2
182720,0
182721,0
182722,2
182723,0
182724,2
182725,0
182726,0
182727,0
182728,0
182729,2
182730,0
182731,2
182732,2
182733,2
182734,2
182735,2
182736,2
182737,2
182738,2
182739,0
182740,0
182741,2
182742,2
182743,2
182744,2
182745,2
182746,2
182747,2
182748,2
182749,2
182750,2
182751,2
182752,2
182753,2
182754,2
182755,0
182756,0
182757,0
182758,0
182759,0
182760,0
182761,0
182762,0
182763,0
182764,0
182765,0
182766,0
182767,0
182768,0
182769,0
182770,2
182771,2
182772,0
182773,0
182774,0
182775,2
182776,0
182777,0
182778,0
182779,0
182780,0
182781,0
182782,0
182783,0
182784,0
182785,0
182786,0
182787,0
182788,0
182789,0
182790,0
182791,0
182792,0
182793,0
182794,0
182795,0
182796,0
182797,0
182798,0
182799,0
182800,0
182801,0
182802,0
182803,2
182804,0
182805,2
182806,2
182807,2
182808,2
182809,2
182810,0
182811,0
182812,2
182813,0
182814,0
182815,0
182816,0
182817,0
182818,0
182819,0
182820,2
182821,0
182822,0
182823,0
182824,0
182825,0
182826,0
182827,0
182828,0
182829,0
182830,0
182831,0
182832,0
182833,0
182834,0
182835,0
182836,0
182837,0
182838,0
182839,0
182840,0
182841,2
182842,2
182843,0
182844,0
182845,0
182846,2
182847,2
182848,0
182849,0
182850,0
182851,0
182852,0
182853,0
182854,0
182855,0
182856,0
182857,0
182858,0
182859,0
182860,0
182861,0
182862,2
182863,0
182864,0
182865,1
182866,2
182867,0
182868,0
182869,2
182870,0
182871,2
182872,0
182873,2
182874,0
182875,2
182876,0
182877,2
182878,2
182879,2
182880,0
182881,0
182882,0
182883,0
182884,0
182885,2
182886,0
182887,0
182888,0
182889,1
182890,0
182891,0
182892,0
182893,0
182894,0
182895,2
182896,0
182897,0
182898,0
182899,0
182900,0
182901,0
182902,0
182903,0
182904,0
182905,0
182906,0
182907,0
182908,0
182909,2
182910,0
182911,0
182912,0
182913,2
182914,0
182915,0
182916,0
182917,0
182918,0
182919,0
182920,0
182921,2
182922,2
182923,2
182924,2
182925,0
182926,0
182927,0
182928,0
182929,0
182930,0
182931,0
182932,0
182933,0
182934,0
182935,0
182936,0
182937,0
182938,0
182939,0
182940,0
182941,0
182942,0
182943,0
182944,0
182945,0
182946,0
182947,2
182948,2
182949,2
182950,0
182951,0
182952,0
182953,0
182954,0
182955,0
182956,0
182957,0
182958,0
182959,0
182960,0
182961,0
182962,0
182963,0
182964,0
182965,0
182966,2
182967,0
182968,0
182969,0
182970,0
182971,0
182972,0
182973,0
182974,0
182975,0
182976,0
182977,0
182978,0
182979,0
182980,0
182981,0
182982,1
182983,1
182984,2
182985,0
182986,0
182987,0
182988,2
182989,0
182990,2
182991,0
182992,0
182993,0
182994,0
182995,0
182996,0
182997,0
182998,2
182999,0
183000,0
183001,2
183002,0
183003,0
183004,0
183005,0
183006,0
183007,1
183008,0
183009,0
183010,0
183011,0
183012,0
183013,0
183014,0
183015,0
183016,0
183017,0
183018,0
183019,0
183020,0
183021,2
183022,2
183023,2
183024,0
183025,0
183026,0
183027,0
183028,0
183029,0
183030,2
183031,0
183032,0
183033,0
183034,0
183035,0
183036,0
183037,0
183038,0
183039,0
183040,0
183041,0
183042,0
183043,0
183044,1
183045,0
183046,0
183047,0
183048,0
183049,2
183050,0
183051,0
183052,0
183053,0
183054,0
183055,0
183056,2
183057,2
183058,2
183059,0
183060,2
183061,0
183062,0
183063,0
183064,0
183065,0
183066,0
183067,0
183068,0
183069,2
183070,0
183071,0
183072,0
183073,0
183074,0
183075,0
183076,2
183077,2
183078,2
183079,2
183080,0
183081,2
183082,2
183083,2
183084,2
183085,2
183086,2
183087,0
183088,0
183089,2
183090,2
183091,2
183092,2
183093,2
183094,2
183095,2
183096,2
183097,2
183098,2
183099,2
183100,2
183101,2
183102,2
183103,2
183104,2
183105,2
183106,2
183107,2
183108,2
183109,2
183110,2
183111,2
183112,2
183113,2
183114,2
183115,2
183116,2
183117,2
183118,2
183119,2
183120,2
183121,0
183122,2
183123,0
183124,2
183125,0
183126,0
183127,2
183128,2
183129,0
183130,0
183131,2
183132,2
183133,0
183134,2
183135,2
183136,2
183137,0
183138,0
183139,0
183140,0
183141,0
183142,0
183143,0
183144,0
183145,0
183146,0
183147,0
183148,0
183149,0
183150,0
183151,0
183152,0
183153,0
183154,2
183155,0
183156,0
183157,0
183158,0
183159,0
183160,2
183161,2
183162,0
183163,0
183164,2
183165,2
183166,0
183167,0
183168,2
183169,2
183170,2
183171,0
183172,0
183173,0
183174,2
183175,0
183176,0
183177,0
183178,0
183179,0
183180,0
183181,0
183182,0
183183,0
183184,0
183185,0
183186,0
183187,0
183188,0
183189,2
183190,2
183191,2
183192,0
183193,0
183194,0
183195,0
183196,2
183197,2
183198,2
183199,0
183200,0
183201,2
183202,2
183203,0
183204,0
183205,2
183206,0
183207,0
183208,0
183209,0
183210,0
183211,0
183212,1
183213,1
183214,0
183215,0
183216,2
183217,0
183218,0
183219,0
183220,0
183221,0
183222,0
183223,0
183224,0
183225,0
183226,0
183227,0
183228,0
183229,0
183230,0
183231,0
183232,2
183233,0
183234,0
183235,0
183236,0
183237,0
183238,0
183239,0
183240,0
183241,0
183242,0
183243,0
183244,0
183245,0
183246,0
183247,2
183248,0
183249,0
183250,0
183251,0
183252,0
183253,0
183254,0
183255,0
183256,0
183257,2
183258,0
183259,2
183260,2
183261,2
183262,2
183263,2
183264,2
183265,2
183266,2
183267,2
183268,2
183269,2
183270,2
183271,2
183272,2
183273,2
183274,0
183275,2
183276,0
183277,2
183278,2
183279,2
183280,2
183281,0
183282,2
183283,0
183284,2
183285,2
183286,2
183287,2
183288,2
183289,2
183290,2
183291,2
183292,2
183293,2
183294,2
183295,2
183296,2
183297,2
183298,2
183299,2
183300,2
183301,2
183302,2
183303,2
183304,2
183305,2
183306,2
183307,2
183308,2
183309,2
183310,2
183311,2
183312,2
183313,0
183314,2
183315,0
183316,0
183317,0
183318,2
183319,0
183320,0
183321,0
183322,0
183323,0
183324,0
183325,0
183326,2
183327,2
183328,2
183329,0
183330,0
183331,0
183332,0
183333,0
183334,0
183335,0
183336,0
183337,0
183338,0
183339,0
183340,0
183341,0
183342,0
183343,0
183344,0
183345,0
183346,0
183347,0
183348,0
183349,0
183350,2
183351,0
183352,2
183353,0
183354,0
183355,0
183356,0
183357,0
183358,0
183359,0
183360,0
183361,0
183362,2
183363,0
183364,0
183365,0
183366,0
183367,0
183368,0
183369,0
183370,0
183371,0
183372,0
183373,0
183374,0
183375,0
183376,2
183377,2
183378,0
183379,2
183380,2
183381,0
183382,0
183383,0
183384,0
183385,0
183386,0
183387,0
183388,0
183389,0
183390,0
183391,0
183392,0
183393,0
183394,0
183395,0
183396,0
183397,0
183398,0
183399,0
183400,2
183401,2
183402,0
183403,0
183404,0
183405,0
183406,0
183407,1
183408,0
183409,0
183410,1
183411,0
183412,0
183413,0
183414,0
183415,0
183416,0
183417,1
183418,0
183419,0
183420,0
183421,0
183422,0
183423,1
183424,1
183425,1
183426,0
183427,0
183428,0
183429,0
183430,0
183431,0
183432,0
183433,0
183434,0
183435,0
183436,2
183437,2
183438,0
183439,0
183440,0
183441,2
183442,2
183443,2
183444,2
183445,2
183446,2
183447,2
183448,2
183449,2
183450,2
183451,2
183452,0
183453,2
183454,2
183455,2
183456,1
183457,2
183458,2
183459,2
183460,2
183461,2
183462,2
183463,2
183464,0
183465,2
183466,2
183467,0
183468,2
183469,2
183470,2
183471,2
183472,0
183473,0
183474,2
183475,2
183476,2
183477,2
183478,2
183479,2
183480,2
183481,2
183482,2
183483,2
183484,2
183485,2
183486,2
183487,2
183488,0
183489,0
183490,2
183491,2
183492,2
183493,0
183494,2
183495,2
183496,2
183497,2
183498,2
183499,2
183500,2
183501,2
183502,2
183503,2
183504,2
183505,2
183506,2
183507,2
183508,0
183509,0
183510,2
183511,2
183512,0
183513,2
183514,2
183515,0
183516,2
183517,0
183518,0
183519,0
183520,0
183521,0
183522,2
183523,0
183524,0
183525,2
183526,2
183527,2
183528,0
183529,2
183530,2
183531,1
183532,0
183533,0
183534,2
183535,0
183536,0
183537,2
183538,0
183539,0
183540,0
183541,0
183542,0
183543,0
183544,0
183545,0
183546,0
183547,0
183548,0
183549,0
183550,0
183551,0
183552,0
183553,0
183554,0
183555,0
183556,0
183557,0
183558,0
183559,0
183560,0
183561,0
183562,0
183563,0
183564,0
183565,0
183566,0
183567,0
183568,0
183569,2
183570,2
183571,2
183572,0
183573,0
183574,0
183575,0
183576,0
183577,1
183578,2
183579,2
183580,2
183581,2
183582,2
183583,2
183584,2
183585,2
183586,2
183587,2
183588,2
183589,2
183590,2
183591,2
183592,2
183593,2
183594,2
183595,0
183596,0
183597,0
183598,0
183599,0
183600,0
183601,0
183602,0
183603,0
183604,2
183605,2
183606,2
183607,2
183608,0
183609,2
183610,2
183611,2
183612,2
183613,2
183614,2
183615,2
183616,2
183617,2
183618,2
183619,2
183620,2
183621,2
183622,2
183623,0
183624,0
183625,0
183626,0
183627,0
183628,2
183629,0
183630,0
183631,0
183632,0
183633,0
183634,0
183635,0
183636,0
183637,0
183638,2
183639,0
183640,0
183641,2
183642,0
183643,0
183644,2
183645,2
183646,2
183647,0
183648,2
183649,2
183650,0
183651,2
183652,2
183653,0
183654,2
183655,0
183656,2
183657,2
183658,0
183659,2
183660,0
183661,0
183662,0
183663,0
183664,0
183665,0
183666,2
183667,0
183668,0
183669,0
183670,0
183671,0
183672,0
183673,0
183674,0
183675,2
183676,0
183677,0
183678,0
183679,2
183680,0
183681,0
183682,0
183683,0
183684,2
183685,2
183686,0
183687,2
183688,0
183689,0
183690,2
183691,0
183692,2
183693,0
183694,0
183695,0
183696,0
183697,0
183698,0
183699,2
183700,2
183701,2
183702,2
183703,0
183704,2
183705,0
183706,2
183707,0
183708,0
183709,0
183710,2
183711,0
183712,0
183713,2
183714,2
183715,0
183716,2
183717,2
183718,0
183719,0
183720,0
183721,0
183722,2
183723,2
183724,2
183725,0
183726,0
183727,2
183728,0
183729,0
183730,0
183731,0
183732,0
183733,0
183734,2
183735,0
183736,0
183737,0
183738,2
183739,0
183740,0
183741,0
183742,0
183743,0
183744,2
183745,0
183746,0
183747,0
183748,0
183749,0
183750,0
183751,0
183752,0
183753,0
183754,0
183755,0
183756,0
183757,0
183758,0
183759,0
183760,0
183761,0
183762,2
183763,0
183764,0
183765,2
183766,2
183767,0
183768,2
183769,0
183770,0
183771,0
183772,0
183773,0
183774,0
183775,0
183776,2
183777,2
183778,0
183779,0
183780,2
183781,2
183782,0
183783,0
183784,0
183785,0
183786,0
183787,0
183788,0
183789,0
183790,0
183791,0
183792,0
183793,0
183794,0
183795,0
183796,0
183797,0
183798,0
183799,0
183800,2
183801,0
183802,0
183803,0
183804,0
183805,2
183806,0
183807,0
183808,2
183809,0
183810,0
183811,0
183812,2
183813,2
183814,0
183815,0
183816,0
183817,0
183818,0
183819,0
183820,0
183821,0
183822,0
183823,0
183824,0
183825,0
183826,0
183827,0
183828,0
183829,0
183830,0
183831,0
183832,2
183833,2
183834,0
183835,0
183836,0
183837,0
183838,2
183839,0
183840,0
183841,0
183842,2
183843,0
183844,0
183845,0
183846,2
183847,0
183848,0
183849,0
183850,2
183851,2
183852,2
183853,2
183854,0
183855,0
183856,0
183857,0
183858,0
183859,0
183860,2
183861,0
183862,0
183863,2
183864,0
183865,2
183866,0
183867,0
183868,0
183869,0
183870,0
183871,0
183872,0
183873,2
183874,1
183875,0
183876,0
183877,0
183878,1
183879,0
183880,2
183881,2
183882,2
183883,2
183884,2
183885,2
183886,2
183887,2
183888,0
183889,0
183890,0
183891,2
183892,2
183893,2
183894,2
183895,0
183896,0
183897,0
183898,0
183899,2
183900,0
183901,0
183902,2
183903,0
183904,2
183905,2
183906,0
183907,2
183908,0
183909,0
183910,0
183911,0
183912,0
183913,0
183914,2
183915,0
183916,2
183917,2
183918,2
183919,2
183920,2
183921,0
183922,2
183923,0
183924,0
183925,0
183926,0
183927,0
183928,0
183929,1
183930,0
183931,0
183932,0
183933,0
183934,0
183935,0
183936,0
183937,0
183938,0
183939,0
183940,0
183941,2
183942,2
183943,2
183944,2
183945,2
183946,2
183947,2
183948,0
183949,0
183950,0
183951,2
183952,0
183953,0
183954,0
183955,0
183956,0
183957,0
183958,0
183959,0
183960,0
183961,0
183962,0
183963,0
183964,0
183965,0
183966,0
183967,0
183968,0
183969,0
183970,0
183971,1
183972,0
183973,0
183974,1
183975,0
183976,0
183977,0
183978,0
183979,1
183980,0
183981,0
183982,0
183983,0
183984,0
183985,0
183986,0
183987,0
183988,0
183989,0
183990,0
183991,0
183992,0
183993,0
183994,0
183995,0
183996,0
183997,0
183998,0
183999,0
184000,0
184001,0
184002,0
184003,0
184004,0
184005,0
184006,0
184007,0
184008,0
184009,2
184010,2
184011,0
184012,2
184013,2
184014,0
184015,0
184016,2
184017,2
184018,0
184019,0
184020,2
184021,2
184022,0
184023,0
184024,0
184025,0
184026,0
184027,0
184028,0
184029,0
184030,0
184031,0
184032,0
184033,0
184034,0
184035,0
184036,0
184037,0
184038,0
184039,0
184040,0
184041,0
184042,2
184043,0
184044,0
184045,0
184046,0
184047,0
184048,0
184049,2
184050,2
184051,0
184052,2
184053,2
184054,2
184055,2
184056,0
184057,2
184058,2
184059,0
184060,0
184061,0
184062,2
184063,2
184064,2
184065,2
184066,0
184067,2
184068,2
184069,0
184070,0
184071,2
184072,0
184073,2
184074,2
184075,2
184076,2
184077,0
184078,2
184079,0
184080,0
184081,0
184082,0
184083,0
184084,0
184085,0
184086,2
184087,2
184088,2
184089,2
184090,2
184091,2
184092,2
184093,2
184094,2
184095,2
184096,2
184097,2
184098,0
184099,2
184100,2
184101,0
184102,2
184103,0
184104,0
184105,0
184106,0
184107,0
184108,0
184109,0
184110,0
184111,0
184112,0
184113,0
184114,0
184115,0
184116,0
184117,0
184118,0
184119,0
184120,2
184121,2
184122,2
184123,2
184124,0
184125,2
184126,2
184127,2
184128,2
184129,2
184130,2
184131,2
184132,2
184133,2
184134,2
184135,2
184136,2
184137,2
184138,2
184139,2
184140,0
184141,2
184142,2
184143,0
184144,0
184145,1
184146,0
184147,0
184148,0
184149,0
184150,0
184151,0
184152,0
184153,0
184154,2
184155,0
184156,0
184157,1
184158,0
184159,0
184160,0
184161,0
184162,0
184163,2
184164,2
184165,2
184166,2
184167,2
184168,2
184169,2
184170,0
184171,0
184172,0
184173,0
184174,0
184175,0
184176,0
184177,0
184178,0
184179,0
184180,2
184181,0
184182,2
184183,0
184184,0
184185,0
184186,0
184187,0
184188,0
184189,0
184190,0
184191,0
184192,0
184193,0
184194,0
184195,0
184196,0
184197,0
184198,0
184199,0
184200,0
184201,0
184202,0
184203,0
184204,0
184205,0
184206,0
184207,2
184208,2
184209,2
184210,2
184211,2
184212,2
184213,0
184214,1
184215,0
184216,0
184217,0
184218,0
184219,2
184220,0
184221,0
184222,2
184223,0
184224,0
184225,0
184226,2
184227,2
184228,0
184229,2
184230,2
184231,0
184232,0
184233,2
184234,2
184235,0
184236,0
184237,0
184238,0
184239,0
184240,0
184241,0
184242,0
184243,0
184244,2
184245,2
184246,2
184247,2
184248,0
184249,2
184250,0
184251,2
184252,2
184253,0
184254,2
184255,2
184256,2
184257,2
184258,2
184259,2
184260,2
184261,0
184262,0
184263,0
184264,0
184265,2
184266,0
184267,2
184268,0
184269,0
184270,0
184271,0
184272,0
184273,0
184274,0
184275,0
184276,0
184277,0
184278,0
184279,0
184280,0
184281,0
184282,0
184283,2
184284,0
184285,0
184286,0
184287,0
184288,0
184289,0
184290,0
184291,0
184292,0
184293,0
184294,2
184295,0
184296,2
184297,2
184298,0
184299,2
184300,2
184301,2
184302,0
184303,0
184304,0
184305,0
184306,2
184307,0
184308,0
184309,0
184310,0
184311,0
184312,0
184313,0
184314,2
184315,0
184316,2
184317,0
184318,2
184319,0
184320,2
184321,2
184322,0
184323,2
184324,0
184325,0
184326,0
184327,0
184328,0
184329,0
184330,0
184331,0
184332,0
184333,0
184334,0
184335,0
184336,0
184337,0
184338,0
184339,2
184340,0
184341,0
184342,0
184343,0
184344,0
184345,0
184346,0
184347,0
184348,0
184349,0
184350,0
184351,0
184352,0
184353,0
184354,2
184355,2
184356,0
184357,2
184358,2
184359,2
184360,2
184361,0
184362,2
184363,2
184364,2
184365,0
184366,2
184367,2
184368,2
184369,2
184370,2
184371,2
184372,1
184373,1
184374,0
184375,0
184376,1
184377,0
184378,0
184379,1
184380,1
184381,0
184382,0
184383,0
184384,0
184385,0
184386,0
184387,0
184388,0
184389,0
184390,0
184391,0
184392,0
184393,0
184394,0
184395,0
184396,0
184397,0
184398,0
184399,2
184400,2
184401,2
184402,2
184403,0
184404,0
184405,0
184406,0
184407,0
184408,0
184409,0
184410,0
184411,0
184412,0
184413,0
184414,0
184415,0
184416,0
184417,0
184418,0
184419,0
184420,0
184421,0
184422,0
184423,0
184424,0
184425,0
184426,2
184427,0
184428,0
184429,0
184430,0
184431,2
184432,0
184433,0
184434,2
184435,2
184436,0
184437,0
184438,2
184439,0
184440,0
184441,0
184442,0
184443,0
184444,0
184445,0
184446,0
184447,0
184448,0
184449,0
184450,1
184451,1
184452,0
184453,1
184454,0
184455,0
184456,0
184457,2
184458,0
184459,0
184460,2
184461,0
184462,0
184463,0
184464,0
184465,0
184466,0
184467,0
184468,0
184469,0
184470,0
184471,0
184472,0
184473,0
184474,0
184475,0
184476,0
184477,0
184478,0
184479,0
184480,0
184481,0
184482,0
184483,0
184484,0
184485,0
184486,0
184487,0
184488,0
184489,0
184490,0
184491,0
184492,2
184493,2
184494,0
184495,0
184496,0
184497,0
